"bin","gamma1","gamma2","gamma3","gamma4","gamma5","gamma6","gamma7","gamma8","gamma9","gamma10","gamma11","gamma12","gamma13","gamma14","gamma15","gamma16","gamma17","gamma18","gamma19","gamma20","stderr1","stderr2","stderr3","stderr4","stderr5","stderr6","stderr7","stderr8","stderr9","stderr10","stderr11","stderr12","stderr13","stderr14","stderr15","stderr16","stderr17","stderr18","stderr19","stderr20"
1658,-0.0233665493778548,0.023131227197781,-0.0203608810341555,0.0201036810468636,-0.013025238477176,0.0128043384016513,-0.0216928700105029,0.0216245407687394,-0.0168859197279501,0.0171108007852858,-0.0107692406833386,0.010853960563559,-0.00298753549138427,0.00321817666615777,-0.00399941929605338,0.00420808260776283,-0.0217693364982683,0.0217132316893078,-0.0150333310322437,0.0151222819018189,0.0475327563852432,0.0475289335022125,0.0472598070598904,0.0472588483904067,0.0470833704944059,0.0470968326598394,0.0470448518106853,0.0470573286140451,0.0468422816044335,0.04684386156531,0.04722408200992,0.0472137076320388,0.0470410791320292,0.0470395691632135,0.0474470876539717,0.0474426375873795,0.0471176361860474,0.0471108742160801,0.0471818247405077,0.0471783993681634
1659,-0.0237712196803276,0.0235300186182371,-0.0207046225919854,0.020441136596182,-0.0187676056927754,0.0185456359781201,-0.0180770738424647,0.0180044453956839,-0.0204212384735692,0.0206523865429288,-0.0110352674542395,0.0111210579315234,-0.00303661437375066,0.00327134659342864,-0.00406793705032079,0.00428021304662239,-0.0188290190736994,0.0187743652386445,-0.015284682143388,0.0153746744351498,0.0479924842818957,0.0479885508619692,0.0477128380626733,0.0477118520222544,0.0475250864705204,0.0475396056692978,0.0475460016692927,0.0475591076120717,0.047276573026264,0.0472801977086844,0.0477432624941529,0.0477329422458341,0.0474889095878731,0.0474873569517306,0.047904692854239,0.0479001146279806,0.0475232386330091,0.0475190375541108,0.0476329899502208,0.0476294671440473
1660,-0.000291335506998511,0.000289097847835651,-0.000246826247089982,0.000244346292295268,-0.000216469376556283,0.00021425220047975,-0.000125551475147018,0.000124765367492956,-0.000150089751474202,0.000152256091051878,-0.000199816348914821,0.000200689301033261,-6.92042183942714e-05,7.14413071401321e-05,-4.79389294051493e-05,4.99694074771837e-05,-7.62034577775362e-05,7.57307218016486e-05,-0.000183952080589605,0.00018483885573965,0.00490850785534727,0.00490849962693789,0.00490813283002569,0.00490813174356483,0.00490785739489151,0.00490787510888187,0.00490814180373492,0.00490815643987749,0.00490757765499212,0.00490757545084449,0.00490812070534948,0.00490810677318187,0.0049079939493951,0.00490798780299246,0.00490839432378327,0.00490838934825131,0.0049076885853046,0.00490769217382437,0.00490802098036876,0.00490801707565677
1661,-1.6324630388757e-06,1.61675059594158e-06,-1.7381422787015e-06,1.72072169583759e-06,-1.52470259909203e-06,1.50911634479214e-06,-1.34292835656388e-07,1.28765047561835e-07,-4.00114881193929e-07,4.1533340265951e-07,-1.88150703532098e-06,1.88764683145819e-06,-4.87415602452655e-07,5.03131397781771e-07,-1.61072517446641e-07,1.75336396780919e-07,-4.2897481230182e-07,4.25652841854621e-07,-9.06166355354563e-07,9.12397401728043e-07,0.000411624661236353,0.000411624660997147,0.000411624325563406,0.000411624324922546,0.000411624162677386,0.00041162417312786,0.000411624225909376,0.000411624231900045,0.000411623896108899,0.000411623893047933,0.000411624313963352,0.000411624304340085,0.000411624243429175,0.000411624239803343,0.000411624526393698,0.000411624524165545,0.000411624090700738,0.000411624092876037,0.000411624273753535,0.000411624271895262
1662,-2.71027660118333e-06,2.68418997348074e-06,-2.88572307396792e-06,2.85680049775172e-06,-2.59092532905246e-06,2.5650482992053e-06,-2.22957443819382e-07,2.13779927535416e-07,-2.0119931292515e-06,2.0372596981264e-06,-3.00672503462635e-06,3.01691859349134e-06,-1.47389696635611e-06,1.49998912074746e-06,-2.67418289369373e-07,2.91099944822407e-07,-7.12197531654088e-07,7.06682231788651e-07,-1.50444762673851e-06,1.51479273906959e-06,0.000530380451872245,0.000530380451360527,0.000530379733797178,0.00053037973242623,0.000530379257199759,0.000530379279684855,0.00053037952061667,0.00053037953343209,0.000530379097243377,0.000530379091187429,0.000530379695728088,0.000530379677214241,0.000530379617630823,0.000530379605926395,0.000530380163415125,0.000530380158648588,0.000530379231378077,0.000530379236031539,0.000530379622965216,0.000530379618989943
1663,-0.0137093447517558,0.0135719954001261,-0.0147798287659335,0.0146281389094974,-0.0130834497240001,0.0129532373083972,-0.000444345174371655,0.000396595712469319,-0.0154706050235009,0.0156020524205498,-0.00870613528997606,0.00875664180063049,-0.00665874113979556,0.00679380782024244,-0.00122541824772427,0.00134930734652456,-0.0024729317680317,0.00244461036165561,-0.00942231286005003,0.00947672566504658,0.0372813488407017,0.0372800281871742,0.0369717576443117,0.0369711398754807,0.0368694761886015,0.0368760011906701,0.0370511313202491,0.0370562020056186,0.0368775374065966,0.0368766067373567,0.0370337017905958,0.037027898571832,0.0370271696232394,0.0370232055247057,0.0371895832567337,0.0371879453223667,0.0369151001951486,0.0369178337690945,0.0369949070306586,0.0369952058180698
1664,-0.0053720592614909,0.00532221060471351,-0.00569274081465436,0.00563730409745721,-0.00407708841465814,0.00402826732861035,-0.00136243715001732,0.0013451129770578,-0.00624027673569751,0.00628843012173281,-0.00347321729455169,0.00349230836084695,-0.00223973296034951,0.00228926442096096,0.0004200368553031,-0.000374771562175802,-0.00103901494930399,0.00102857126021865,-0.0037687324794265,0.0037885655954244,0.0229143265374851,0.0229140191585496,0.0228298470428001,0.0228292138793108,0.022781370506529,0.0227826778435723,0.0228709782577888,0.0228719293388786,0.0228107671752489,0.0228105457831457,0.0228513795394065,0.0228500105728999,0.0228520830980638,0.0228504999193318,0.0228841006336215,0.0228838069961034,0.0228247414368592,0.0228248342088979,0.0228414195693897,0.0228414901896963
1665,-0.0124244936809864,0.0123125930094284,-0.0162982066138945,0.0161703867631257,-0.00847019172619716,0.0083620762401843,-0.00288065481076811,0.00284240375441719,-0.00760187209398171,0.00771112678238312,-0.00731017870658683,0.0073523585937978,-0.00471196781182177,0.00482277826649416,0.00116655021062792,-0.00106454225058126,-0.00296837935568955,0.00294509912489523,-0.00893037995939778,0.00897549426455136,0.0338899390443864,0.0338891017248651,0.0336639200219439,0.033659637358355,0.0335064151850536,0.0335105592303698,0.0337732193648015,0.0337762756940383,0.0335855684943197,0.0335865013086359,0.0337143886679442,0.0337100034796073,0.0337165224693372,0.0337114506336928,0.0337570965722584,0.0337570765199703,0.0336163581385022,0.0336154374423619,0.0336600156729769,0.0336604673697179
1666,-0.000951227303164186,0.000943405644031932,-0.00132353864868416,0.00131484503095047,-0.000450860604586069,0.000443117573558384,-0.000223456644584125,0.000220710055238906,-0.000861691864816606,0.000869272677186844,8.55074166379434e-05,-8.24482536097288e-05,-0.000368704477905932,0.000376518978390693,9.0304680518551e-05,-8.32044169618608e-05,-0.000234584894858142,0.000232932147508372,-0.000218873427276462,0.000221976332425175,0.00916621246030249,0.00916619586355779,0.00916110287625076,0.00916101543046227,0.00915984594463425,0.00915997260331084,0.00916365358271248,0.00916371477796932,0.00915990369431127,0.00915993240500242,0.00916244438730805,0.00916233471986248,0.00916237699808342,0.00916227489780127,0.00916329131692362,0.00916329091479837,0.00916010662393729,0.00916008792593747,0.00916109382933309,0.00916110183575717
1667,-4.85718950103834e-07,4.64249378903029e-07,-4.17962867975041e-06,4.1558249283667e-06,-1.25009616257049e-06,1.22879900695702e-06,-4.46433715058987e-07,4.38880530448518e-07,-2.38947208016545e-06,2.41026681235239e-06,2.36802888922526e-07,-2.28413294620162e-07,-1.17708552297612e-06,1.19855961837013e-06,1.6615502101801e-07,-1.46664765224284e-07,-6.50400623194994e-07,6.45861454585131e-07,3.01367432004039e-07,-2.92853278262752e-07,0.000481160910811918,0.000481160908816634,0.00048116050438802,0.000481160494204305,0.000481160316459376,0.000481160334817206,0.000481160795794888,0.000481160805578902,0.000481160324842571,0.000481160329003869,0.000481160696299329,0.000481160680417147,0.000481160742963486,0.000481160727396919,0.000481160833419297,0.000481160834102107,0.000481160354511066,0.000481160351801157,0.000481160576524962,0.0004811605772392
1668,-0.00182634611343752,0.00173825117427949,-0.0161126667918965,0.0160128491063838,-0.00895971867976829,0.0088751014906823,-0.0010852460667914,0.00105436690906966,-0.00880143228529765,0.00888724977276566,0.000884130024980102,-0.000849548674238478,-0.00438955498142041,0.00447635484765935,0.000625431627638575,-0.000545594291272108,0.00130721309645444,-0.00132579170351474,0.00350013611906235,-0.0034651845813386,0.0301387065255218,0.03013821688026,0.0300411609106009,0.0300391933819468,0.0300181918007797,0.0300225160049619,0.0301413584007407,0.030142939387832,0.0300090625949215,0.0300100698575312,0.0300909476462438,0.0300870705110885,0.0301013166493069,0.030097512358047,0.0301213265002726,0.0301214937608061,0.0300213097183487,0.0300206123511496,0.0300494059977481,0.0300490198861755
1669,-0.00142453914693107,0.00128739359026268,-0.0251099351390079,0.0249526062273131,-0.0146096899915884,0.0144811664508823,-0.0016149718376762,0.00156676748020782,-0.00811862076647945,0.00825197997052105,0.00831009677173188,-0.00825545583773646,-0.00650607822334326,0.00664008325938207,0.000931496418224345,-0.000807451138835932,0.00192729387424505,-0.00195639211344421,0.00517376928604614,-0.00511951913377348,0.0371823524699917,0.0371838445782259,0.0369726572809556,0.0369691398999085,0.037007175990945,0.0370161433192044,0.0371957445321107,0.037198709171341,0.0369681504509029,0.0369701786563493,0.03706276271776,0.0370598598582428,0.0371244297177935,0.037117311985843,0.0371599663150183,0.0371602796171147,0.0369823524535446,0.0369810530537322,0.0370320270057636,0.0370313065010911
1670,-0.000196122676659065,0.000140524142283421,-0.0106696671245869,0.0106070396930837,-0.00519734310245679,0.00514316837060168,0.000191453669197609,-0.00021100347646739,-0.00211088455734079,0.00216488194319428,0.00350984084838798,-0.00348782479217053,-0.00473899457797733,0.0047940341870579,-0.00205628927820781,0.00210687622936765,0.000690545162238753,-0.000702264403726541,0.00221453661333162,-0.00219250686915146,0.0241383343847752,0.0241387646586909,0.0240858081400103,0.0240847419304726,0.0240997464882936,0.0241019642576303,0.0241419939148124,0.0241422909698396,0.0240755016207746,0.0240759761222329,0.0241229637500653,0.0241221283817266,0.0241307697269804,0.0241292200000465,0.0241292011360991,0.024129520962688,0.0240918340207277,0.0240915743469381,0.0241007842582805,0.0241010971547675
1671,-2.86253272337623e-08,2.09052893475242e-08,-1.28964443074997e-06,1.2810850978643e-06,-7.6944413662711e-07,7.61786080670079e-07,2.82302979433678e-08,-3.09462835945095e-08,-3.14209157492625e-07,3.21686521575099e-07,5.17696681354897e-07,-5.14679949439463e-07,-6.23869669922654e-07,6.31591347828731e-07,3.40002875731073e-09,3.60828442007172e-09,1.01377114001167e-07,-1.03009309260243e-07,3.27824593957464e-07,-3.24763073399674e-07,0.000288529297972271,0.000288529298707472,0.000288529213389921,0.000288529209869338,0.000288529227761085,0.000288529231569112,0.000288529304592445,0.000288529305099782,0.00028852918306224,0.000288529183879654,0.000288529269993088,0.000288529268562749,0.000288529275929965,0.000288529273021364,0.000288529292832226,0.000288529293524184,0.000288529231830802,0.000288529231829386,0.000288529229553782,0.000288529230091035
1672,2.46174813451503e-07,-2.52709841382708e-07,-7.62174345553266e-07,7.54928864981744e-07,-8.31881304939316e-07,8.25398743929841e-07,2.64026605308266e-07,-2.66325692617895e-07,1.11141380996507e-07,-1.04811781681067e-07,3.6352510382704e-07,-3.60971438338127e-07,-2.84099061095264e-07,2.90635480076828e-07,5.07065645302755e-07,-5.0113309540077e-07,4.76110831579394e-08,-4.89927401339676e-08,3.33121396739375e-07,-3.30529816629418e-07,0.00026546298588022,0.000265462986224799,0.00026546293788088,0.000265462935222918,0.000265462954397305,0.000265462956873344,0.000265463006630334,0.000265463006441839,0.000265462918364701,0.000265462919160487,0.000265462972157087,0.000265462971552231,0.000265462993441584,0.000265462990984259,0.000265462988609079,0.000265462988380899,0.000265462965713313,0.00026546296504772,0.00026546298912636,0.000265462990228843
1673,2.08982107091023e-07,-2.14529800296681e-07,-4.65991079521886e-07,4.5984027507038e-07,-7.06198633341685e-07,7.00695478107744e-07,2.24136792787362e-07,-2.26088526091585e-07,9.43498728931695e-08,-8.89765713189299e-08,-6.63677484949241e-08,6.85355952557752e-08,-3.82786667306272e-07,3.88335543509243e-07,2.49088326421028e-07,-2.44052086508002e-07,-2.49448087502295e-07,2.48275173711672e-07,2.82792575524262e-07,-2.80592539989397e-07,0.000244588816109945,0.000244588816379463,0.000244588780537806,0.000244588778143089,0.000244588791485112,0.000244588793421781,0.000244588832339955,0.000244588832192521,0.000244588763301666,0.000244588763924102,0.000244588818961387,0.000244588817745853,0.000244588813399431,0.000244588812625869,0.000244588838050535,0.000244588837569628,0.000244588766693426,0.000244588765657252,0.000244588818648962,0.000244588819511285
1674,1.3231411291039e-07,-1.35826549548806e-07,-3.20480776611062e-07,3.16586491254227e-07,-3.97382356594916e-07,3.93898115811887e-07,1.41909074557072e-07,-1.43144784730476e-07,5.9736321575984e-08,-5.63342985443719e-08,-1.82193997402103e-08,1.9591938685191e-08,-2.13852897912356e-07,2.17366084509781e-07,1.57706778681695e-07,-1.5451816138395e-07,-1.57934626841392e-07,1.57192014802742e-07,7.30956329231811e-08,-7.17027138046112e-08,0.000194618836647674,0.000194618836783452,0.000194618827162281,0.00019461882601626,0.000194618822290214,0.000194618823393555,0.00019461884482412,0.000194618844749845,0.000194618810043611,0.000194618810357185,0.000194618836413574,0.000194618836160188,0.000194618837550178,0.000194618837440754,0.000194618847701027,0.000194618847458754,0.000194618811752331,0.000194618811230322,0.000194618837830425,0.000194618838549716
1675,1.35784608167816e-07,-1.39389173825832e-07,-3.48863194656584e-07,3.44866765187663e-07,-3.95467015928687e-07,3.91891387181292e-07,1.45631238906792e-07,-1.46899361095604e-07,6.13031577370827e-08,-5.78119021214851e-08,-1.86972803322037e-08,2.01058198691386e-08,-2.17895407509943e-07,2.21500741864e-07,2.20274432863049e-07,-2.17002179971296e-07,-2.19927896191013e-07,2.19165805600372e-07,7.50128741512764e-08,-7.35834198958329e-08,0.000197154670902062,0.000197154671043217,0.000197154657581604,0.000197154656639904,0.000197154657653564,0.000197154659179908,0.0001971546794023,0.000197154679325084,0.00019715464324446,0.000197154643570452,0.000197154670658691,0.000197154670395271,0.000197154678080964,0.000197154677710128,0.000197154679724499,0.000197154679322337,0.000197154645336089,0.000197154644872749,0.000197154672131651,0.000197154672879426
1676,2.88218535797009e-07,-2.9158992828946e-07,-1.34329973137871e-07,1.3059206835953e-07,-2.35266729664531e-07,2.31922399393472e-07,9.47318192001445e-08,-9.5917909251178e-08,7.63987017347442e-08,-7.31332892045914e-08,-1.74877899901782e-08,1.88052134882681e-08,-6.35327086928136e-08,6.69048208272472e-08,2.72964943137001e-07,-2.69904366806812e-07,-2.05701197107844e-07,2.0498840489778e-07,7.01604375607078e-08,-6.88234522506252e-08,0.000190671284176129,0.000190671284241918,0.000190671267681506,0.000190671267255813,0.000190671265808989,0.000190671266982627,0.000190671301386784,0.000190671301780878,0.00019067125282611,0.00019067125266977,0.000190671281147271,0.000190671280908993,0.000190671275597928,0.000190671275537428,0.000190671280536393,0.000190671280272144,0.000190671258241595,0.000190671257822479,0.000190671282479643,0.000190671283156046
1677,2.95404650237628e-07,-2.98860101715607e-07,-1.37679203700696e-07,1.33848101689116e-07,-2.41132601954651e-07,2.37704887518034e-07,9.70937558754389e-08,-9.83094188492191e-08,7.83035392894762e-08,-7.49567105137118e-08,-1.79238107387978e-08,1.92740813372537e-08,-6.51167609499711e-08,6.85729496633373e-08,3.48228647923037e-07,-3.45091762117491e-07,-2.42775994104536e-07,2.42045430498778e-07,4.66914858493225e-09,-3.298827972351e-09,0.000193033645110757,0.000193033645179022,0.000193033627995418,0.000193033627553706,0.000193033626052436,0.00019303362727024,0.000193033662969073,0.000193033663377998,0.000193033612580993,0.000193033612418769,0.000193033641967919,0.000193033641720674,0.000193033636209746,0.000193033636146969,0.000193033636707503,0.000193033636379632,0.000193033610157563,0.000193033610107181,0.00019303365119275,0.000193033652116965
